"","player_id","league","active","use_name","first_name","middle_name","last_name","primary_position_name","link","birth_date","birth_city","birth_state_province","birth_country","draft_year","mlb_debut_date","highest_league","birth_country2"
"4622",673747,"Single_A",TRUE,"Edgar","Edgar","Martin","Sanchez","Pitcher","/api/v1/people/673747","2000-08-02","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4623",692845,"Single_A",TRUE,"Franklin","Franklin",NA,"Sanchez","Pitcher","/api/v1/people/692845","2000-09-12","Jimani",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4624",689909,"Single_A",TRUE,"Jadiel","Jadiel","Alexis","Sanchez","Outfielder","/api/v1/people/689909","2001-05-10","Arroyo",NA,"Puerto Rico",2019,NA,"Single_A","Puerto Rico"
"4625",683928,"Single_A",TRUE,"Sergio","Sergio","Manuel","Sanchez","Pitcher","/api/v1/people/683928","2001-01-13","San Cristobal",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4626",684712,"Single_A",TRUE,"Wilber","Wilber","Nazareth","Sanchez","Shortstop","/api/v1/people/684712","2002-02-21","Caracas",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4627",691315,"Single_A",TRUE,"Yehizon","Yehizon",NA,"Sanchez","Pitcher","/api/v1/people/691315","2000-11-16","La Romana",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4628",682144,"Single_A",TRUE,"Jayvien","Jayvien",NA,"Sandridge","Pitcher","/api/v1/people/682144","1999-02-11","Hagerstown","MD","USA",2018,NA,"Single_A","USA"
"4629",691594,"Single_A",TRUE,"Javier","Javier","Ernesto","Sanoja","Shortstop","/api/v1/people/691594","2002-09-03","Maracay",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4630",695001,"Single_A",TRUE,"Alimber","Alimber","Daviel","Santa","Pitcher","/api/v1/people/695001","2003-05-03","Azua",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4631",672458,"Single_A",TRUE,"Andy","Andy","Vladimir","Santana","Pitcher","/api/v1/people/672458","1999-10-27","San Jose de Ocoa",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4632",694184,"Single_A",TRUE,"Cristian","Cristian","Andres","Santana","Shortstop","/api/v1/people/694184","2003-11-25","Azua",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4633",682451,"Single_A",TRUE,"Enrique","Enrique",NA,"Santana","Pitcher","/api/v1/people/682451","1997-09-23","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4634",679756,"Single_A",TRUE,"Martin","Martin","Angel","Santana","Pitcher","/api/v1/people/679756","2001-01-30","Higuey",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4635",683582,"Single_A",TRUE,"Rayner","Rayner","Daniel","Santana","Catcher","/api/v1/people/683582","2002-08-15","Maracaibo",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4636",687825,"Single_A",TRUE,"Tyler","Tyler","Joseph","Santana","Pitcher","/api/v1/people/687825","1998-05-13","Miami","FL","USA",2021,NA,"Single_A","USA"
"4637",687426,"Single_A",TRUE,"Glenn","Glenn","Louis","Santiago","Shortstop","/api/v1/people/687426","2000-12-14","Yauco",NA,"Puerto Rico",2019,NA,"Single_A","Puerto Rico"
"4638",691012,"Single_A",TRUE,"Alex","Alex","Zavier","Santos","Pitcher","/api/v1/people/691012","2002-02-10","New York","NY","USA",2020,NA,"Single_A","USA"
"4639",692479,"Single_A",TRUE,"Dahian","Dahian","Alejandro","Santos","Pitcher","/api/v1/people/692479","2003-02-26","Acarigua",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4640",676021,"Single_A",TRUE,"Luis","Luis","Angel","Santos","Second Base","/api/v1/people/676021","2000-01-04","Paso de la Boca","Veracruz","Mexico",NA,NA,"Single_A","Mexico"
"4641",679027,"Single_A",TRUE,"Madison","Madison","Adrian","Santos","Outfield","/api/v1/people/679027","1999-09-06","Montecristi",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4642",687480,"Single_A",TRUE,"Oscar","Oscar","Alberto","Santos","Catcher","/api/v1/people/687480","2000-09-24","Carolina",NA,"Puerto Rico",2019,NA,"Single_A","Puerto Rico"
"4643",678957,"Single_A",TRUE,"Rael","Rael",NA,"Santos","Pitcher","/api/v1/people/678957","2001-03-29","San Francisco de Macoris",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4644",692437,"Single_A",TRUE,"Winston","Winston",NA,"Santos","Pitcher","/api/v1/people/692437","2002-04-15","Payita",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4645",687071,"Single_A",TRUE,"Shane","Shane","Isao","Sasaki","Outfield","/api/v1/people/687071","2000-07-01","Honolulu","HI","USA",2019,NA,"Single_A","USA"
"4646",700794,"Single_A",TRUE,"Frankie","Frank","Paul","Scalzo","Pitcher","/api/v1/people/700794","1999-11-25","San Diego","CA","USA",2021,NA,"Single_A","USA"
"4647",690370,"Single_A",TRUE,"Tyler","Tyler","Robert","Schlaffer","Pitcher","/api/v1/people/690370","2001-05-24","Homewood","IL","USA",2019,NA,"Single_A","USA"
"4648",686619,"Single_A",TRUE,"Kyle","Kyle","Alexander","Schmidt","Catcher","/api/v1/people/686619","1997-07-13","Austin","TX","USA",2019,NA,"Single_A","USA"
"4649",676881,"Single_A",TRUE,"Garrett","Garrett","Jeffrey","Schoenle","Pitcher","/api/v1/people/676881","1998-06-21","Fort Wayne","IN","USA",2021,NA,"Single_A","USA"
"4650",694887,"Single_A",TRUE,"Tyler","Tyler","William","Schoff","Pitcher","/api/v1/people/694887","1998-12-06","Lee Center","NY","USA",2021,NA,"Single_A","USA"
"4651",672013,"Single_A",TRUE,"T.J.","Tyrell","James","Schofield-Sam","Third Base","/api/v1/people/672013","2001-06-20","Mississauga","ON","Canada",2019,NA,"Single_A","Canada"
"4652",680801,"Single_A",TRUE,"Jake","Jake","Gerard","Schrand","Pitcher","/api/v1/people/680801","1999-08-08","Cincinnati","OH","USA",2021,NA,"Single_A","USA"
"4653",677315,"Single_A",TRUE,"Jayson","Jayson",NA,"Schroeder","Pitcher","/api/v1/people/677315","1999-11-14","Kirkland","WA","USA",2018,NA,"Single_A","USA"
"4654",681035,"Single_A",TRUE,"Christian","Christian","David","Scott","Pitcher","/api/v1/people/681035","1999-06-15","Coconut Creek","FL","USA",2021,NA,"Single_A","USA"
"4655",691619,"Single_A",TRUE,"Miguel","Miguel","Alejandro","Segura","Pitcher","/api/v1/people/691619","2002-02-15","Maracay",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4656",701107,"Single_A",TRUE,"Blake","Blake","Perry","Seigler","Pitcher","/api/v1/people/701107","1998-02-16","North Augusta","SC","USA",2021,NA,"Single_A","USA"
"4657",678581,"Single_A",TRUE,"Karlo","Karlo","Domingo","Seijas","Pitcher","/api/v1/people/678581","2000-09-06","San Mateo",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4658",690383,"Single_A",TRUE,"Quentin","Quentin","Bjorn","Selma","Third Base","/api/v1/people/690383","1998-06-08","Clovis","CA","USA",2021,NA,"Single_A","USA"
"4659",691456,"Single_A",TRUE,"Manuel","Manuel","Alejandro","Sequera","Shortstop","/api/v1/people/691456","2002-09-28","Barquisimeto",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4660",676044,"Single_A",TRUE,"Bobby","Robert","John","Seymour","First Base","/api/v1/people/676044","1998-10-07","Harvey","IL","USA",2021,NA,"Single_A","USA"
"4661",681571,"Single_A",TRUE,"Davis","Davis","Riley","Sharpe","Pitcher","/api/v1/people/681571","2000-01-30","Arlington","TX","USA",2021,NA,"Single_A","USA"
"4662",692248,"Single_A",TRUE,"Adam","Adam","Murray","Shoemaker","Pitcher","/api/v1/people/692248","2002-08-24","Cambridge","ON","Canada",2021,NA,"Single_A","Canada"
"4663",683008,"Single_A",TRUE,"Avery","Avery","Joseph","Short","Pitcher","/api/v1/people/683008","2001-03-14","Indianapolis","IN","USA",2019,NA,"Single_A","USA"
"4664",665715,"Single_A",TRUE,"Jose","Jose","Gregorio","Sibrian","Catcher","/api/v1/people/665715","1998-10-24","Barquisimeto",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4665",682660,"Single_A",TRUE,"Diomede","Diomede",NA,"Sierra","Pitcher","/api/v1/people/682660","2001-09-11","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4666",689651,"Single_A",TRUE,"Phillip","Phillip","Kade","Sikes","Outfield","/api/v1/people/689651","1999-04-27","Paris","TX","USA",2021,NA,"Single_A","USA"
"4667",696150,"Single_A",TRUE,"Eric","Eric","Anthony","Silva","Pitcher","/api/v1/people/696150","2002-10-03","Baldwin Park","CA","USA",2021,NA,"Single_A","USA"
"4668",678715,"Single_A",TRUE,"Luis","Luis","Alfredo","Silva","Third Base","/api/v1/people/678715","2001-07-06","La Asuncion",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4669",689302,"Single_A",TRUE,"Karson","Karson","William","Simas","Shortstop","/api/v1/people/689302","2001-06-02","Fresno","CA","USA",2019,NA,"Single_A","USA"
"4670",702030,"Single_A",TRUE,"Kohl","Kohl","Mathew","Simas","Pitcher","/api/v1/people/702030","1999-12-22","Fresno","CA","USA",2021,NA,"Single_A","USA"
"4671",669227,"Single_A",TRUE,"Kendall","Kendall","Logan","Simmons","Shortstop","/api/v1/people/669227","2000-04-11","Macon","GA","USA",2018,NA,"Single_A","USA"
"4672",701161,"Single_A",TRUE,"Nick","Nicholas","Ralph","Sinacola","Pitcher","/api/v1/people/701161","1999-10-29","Providence","RI","USA",2021,NA,"Single_A","USA"
"4673",695378,"Single_A",TRUE,"Jack","Jack","Thomas","Sinclair","Pitcher","/api/v1/people/695378","1999-05-03","Coral Springs","FL","USA",2021,NA,"Single_A","USA"
"4674",702457,"Single_A",TRUE,"Colby","Colby","Pearson","Smelley","Catcher","/api/v1/people/702457","2000-03-15","Tuscaloosa","AL","USA",2021,NA,"Single_A","USA"
"4675",672280,"Single_A",TRUE,"Brady","Brady","Allen","Smith","Catcher","/api/v1/people/672280","1998-11-18","Crestview","FL","USA",2020,NA,"Single_A","USA"
"4676",687526,"Single_A",TRUE,"Marcus","Marcus","Edward","Smith","Outfielder","/api/v1/people/687526","2000-09-11","Kansas City","MO","USA",2019,NA,"Single_A","USA"
"4677",700363,"Single_A",TRUE,"AJ","AJ",NA,"Smith-Shawver","Pitcher","/api/v1/people/700363","2002-11-20","Fort Worth","TX","USA",2021,NA,"Single_A","USA"
"4678",685311,"Single_A",TRUE,"Tommy","Thomas","Juergen","Sommer","Pitcher","/api/v1/people/685311","1998-09-25","Carmel","IN","USA",2021,NA,"Single_A","USA"
"4679",683538,"Single_A",TRUE,"Listher","Listher","Junior","Sosa","Pitcher","/api/v1/people/683538","2001-09-06","La Vega",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4680",699084,"Single_A",TRUE,"Adriel","Adriel",NA,"Sotolongo","Third Base","/api/v1/people/699084","1998-04-22","Havana",NA,"Cuba",NA,NA,"Single_A","Cuba"
"4681",702320,"Single_A",TRUE,"Matt","Matthew","Patrick","Sparling","Pitcher","/api/v1/people/702320","1998-02-24","Ware","MA","USA",2021,NA,"Single_A","USA"
"4682",687608,"Single_A",TRUE,"Liam","Liam","John","Spence","Shortstop","/api/v1/people/687608","1998-04-09","Geelong","Victoria","Australia",2021,NA,"Single_A","Australia"
"4683",691797,"Single_A",TRUE,"Ryan","Ryan","Antoine","Spikes","Shortstop","/api/v1/people/691797","2003-03-13","Conyers","GA","USA",2021,NA,"Single_A","USA"
"4684",702328,"Single_A",TRUE,"Wade","Wade","Garrett","Stauss","Catcher","/api/v1/people/702328","1999-04-04","Wildwood","MO","USA",NA,NA,"Single_A","USA"
"4685",694929,"Single_A",TRUE,"Gus","John","August","Steiger","Shortstop","/api/v1/people/694929","1999-04-20","Brainerd","MN","USA",2020,NA,"Single_A","USA"
"4686",695776,"Single_A",TRUE,"Josh","Joshua","James","Stephan","Pitcher","/api/v1/people/695776","2001-11-01","DeSoto","TX","USA",NA,NA,"Single_A","USA"
"4687",685474,"Single_A",TRUE,"Felix","Felix",NA,"Stevens","Outfield","/api/v1/people/685474","1999-07-30","Havana",NA,"Cuba",NA,NA,"Single_A","Cuba"
"4688",688419,"Single_A",TRUE,"Matt","Matthew","Steven","Stil","Pitcher","/api/v1/people/688419","2000-07-05","Marlton","NJ","USA",2019,NA,"Single_A","USA"
"4689",694436,"Single_A",TRUE,"Samuel","Samuel","Mathew","Strickland","Pitcher","/api/v1/people/694436","1999-03-26","Birmingham","AL","USA",2021,NA,"Single_A","USA"
"4690",672766,"Single_A",TRUE,"Albert","Albert","Junior","Suarez","Shortstop","/api/v1/people/672766","1999-11-30","San Pedro de Macoris",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4691",683665,"Single_A",TRUE,"Alexander","Alexander","De Jesus","Suarez","Outfielder","/api/v1/people/683665","2001-12-20","Valera",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4692",682949,"Single_A",TRUE,"Christian","Christian","David","Suarez","Pitcher","/api/v1/people/682949","2000-11-25","Maracay",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4693",678268,"Single_A",TRUE,"Miguel","Miguel","Angel","Suero","Pitcher","/api/v1/people/678268","1997-01-04","San Juan de la Maguana",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4694",692368,"Single_A",TRUE,"Adrian","Adrian","Manuel","Sugastey","Catcher","/api/v1/people/692368","2002-10-23","Panama City",NA,"Panama",NA,NA,"Single_A","Panama"
"4695",685063,"Single_A",TRUE,"Jake","Jacob","Robert","Sullivan","Catcher","/api/v1/people/685063","1997-07-24","Tampa","FL","USA",2019,NA,"Single_A","USA"
"4696",665984,"Single_A",TRUE,"Edison","Edison",NA,"Suriel","Pitcher","/api/v1/people/665984","1998-10-24","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4697",694335,"Single_A",TRUE,"Matt","Matthew","Patrick","Svanson","Pitcher","/api/v1/people/694335","1999-01-31","Lake Zurich","IL","USA",2021,NA,"Single_A","USA"
"4698",689117,"Single_A",TRUE,"Matthew","Matthew","Bernard","Swain","Pitcher","/api/v1/people/689117","1997-08-20","Stone Mountain","GA","USA",2019,NA,"Single_A","USA"
"4699",695250,"Single_A",TRUE,"Josh","Joshua","Derek","Swales","Pitcher","/api/v1/people/695250","2001-10-28","Santa Clarita","CA","USA",2021,NA,"Single_A","USA"
"4700",676191,"Single_A",TRUE,"John","John",NA,"Swanda","Pitcher","/api/v1/people/676191","1999-03-18","Des Moines","IA","USA",2017,NA,"Single_A","USA"
"4701",702462,"Single_A",TRUE,"Nic","Nicholas","Ryan","Swanson","Pitcher","/api/v1/people/702462","1999-07-08","Tulsa","OK","USA",2021,NA,"Single_A","USA"
"4702",681043,"Single_A",TRUE,"Jake","Jacob","Bryan","Sweeney","Pitcher","/api/v1/people/681043","2000-06-14","Merillville","IN","USA",2019,NA,"Single_A","USA"
"4703",572183,"Single_A",TRUE,"Matthew","Matthew","Dell","Swilley","Pitcher","/api/v1/people/572183","1990-12-19","Oceanside","CA","USA",2009,NA,"Single_A","USA"
"4704",669230,"Single_A",TRUE,"Skylar","Skylar",NA,"Szynski","Pitcher","/api/v1/people/669230","1997-07-14","Granger","IN","USA",2016,NA,"Single_A","USA"
"4705",677650,"Single_A",TRUE,"Yeury","Yeury","Miguel","Tatiz","Pitcher","/api/v1/people/677650","2000-11-22","Montecristi",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4706",702208,"Single_A",TRUE,"Dillon","Dillon","Charles","Tatum","Catcher","/api/v1/people/702208","2000-05-24","Stockton","CA","USA",2021,NA,"Single_A","USA"
"4707",681839,"Single_A",TRUE,"Leury","Leury",NA,"Tejada","Pitcher","/api/v1/people/681839","1999-12-24","Santiago",NA,"Dominican Republic",2018,NA,"Single_A","Dominican Republic"
"4708",695985,"Single_A",TRUE,"Nate","Nathan","Patrick","Tellier","Pitcher","/api/v1/people/695985","1998-06-05","Boston","MA","USA",NA,NA,"Single_A","USA"
"4709",693713,"Single_A",TRUE,"Emiliano","Emiliano",NA,"Teodo","Pitcher","/api/v1/people/693713","2001-02-14","Barahona",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4710",692842,"Single_A",TRUE,"Yunior","Yunior","Domingo","Thibo","Pitcher","/api/v1/people/692842","1998-06-24","Sabana Grande de Boya",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4711",687723,"Single_A",TRUE,"Levi","David","Levi","Thomas","Pitcher","/api/v1/people/687723","1998-06-29","Birmingham","AL","USA",2020,NA,"Single_A","USA"
"4712",667241,"Single_A",TRUE,"Ben","Benjamin","David","Thompson","Pitcher","/api/v1/people/667241","1997-12-21","Auckland",NA,"New Zealand",2019,NA,"Single_A","New Zealand"
"4713",702305,"Single_A",TRUE,"Nick","Nicholas","Eugene","Thornquist","Catcher","/api/v1/people/702305","1997-09-23","Billings","MT","USA",2021,NA,"Single_A","USA"
"4714",696263,"Single_A",TRUE,"Tyler","William",NA,"Thornton","Pitcher","/api/v1/people/696263","2000-07-08","San Diego","CA","USA",2021,NA,"Single_A","USA"
"4715",681284,"Single_A",TRUE,"Riggs","Rainey","Riggs","Threadgill","Pitcher","/api/v1/people/681284","1999-09-14","Dallas","TX","USA",2021,NA,"Single_A","USA"
"4716",700189,"Single_A",TRUE,"Trevor","Trevor","Robbie","Tietz","Pitcher","/api/v1/people/700189","2000-07-14","Watertown","WI","USA",2021,NA,"Single_A","USA"
"4717",691708,"Single_A",TRUE,"Junior","Junior","Leoncio","Tilien","Shortstop","/api/v1/people/691708","2002-09-09","San Pedro de Macoris",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4718",675455,"Single_A",TRUE,"Milan","Milan","Jose","Tolentino","Shortstop","/api/v1/people/675455","2001-11-17","Mission Viejo","CA","USA",2020,NA,"Single_A","USA"
"4719",687436,"Single_A",TRUE,"Victor","Victor","Manuel","Torres","Catcher","/api/v1/people/687436","2000-07-29","Humacao",NA,"Puerto Rico",2019,NA,"Single_A","Puerto Rico"
"4720",665993,"Single_A",TRUE,"Cristhian","Cristhian","Eduardo","Tortosa","Pitcher","/api/v1/people/665993","1998-10-30","La Victoria",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4721",694976,"Single_A",TRUE,"Osvaldo","Osvaldo",NA,"Tovalin","Third Base","/api/v1/people/694976","1999-10-31","San Diego","CA","USA",2021,NA,"Single_A","USA"
"4722",701817,"Single_A",TRUE,"River","Josiah","River","Town","Outfield","/api/v1/people/701817","1999-07-08","Zachary","LA","USA",2021,NA,"Single_A","USA"
"4723",691403,"Single_A",TRUE,"Michel","Michel",NA,"Triana","Third Base","/api/v1/people/691403","1999-11-23","Cifuentes",NA,"Cuba",NA,NA,"Single_A","Cuba"
"4724",701649,"Single_A",TRUE,"James","James","Douglas","Triantos","Third Base","/api/v1/people/701649","2003-01-29","Fairfax","VA","USA",2021,NA,"Single_A","USA"
"4725",681385,"Single_A",TRUE,"Christian","Christian",NA,"Tripp","Pitcher","/api/v1/people/681385","1997-03-13","Lancaster","OH","USA",2018,NA,"Single_A","USA"
"4726",671220,"Single_A",TRUE,"Christopher","Christopher","Corgan","Troye","Pitcher","/api/v1/people/671220","1999-02-08","Hayward","CA","USA",2021,NA,"Single_A","USA"
"4727",691020,"Single_A",TRUE,"Carson","Carson","Wesley","Tucker","Shortstop","/api/v1/people/691020","2002-01-24","Phoenix","AZ","USA",2020,NA,"Single_A","USA"
"4728",682090,"Single_A",TRUE,"Gionti","Gionti",NA,"Turner","Shortstop","/api/v1/people/682090","2000-08-17","Pine Bluff","AR","USA",2018,NA,"Single_A","USA"
"4729",700413,"Single_A",TRUE,"Tyler","Tyler","James","Uberstine","Pitcher","/api/v1/people/700413","1999-06-01","Santa Monica","CA","USA",2021,NA,"Single_A","USA"
"4730",692568,"Single_A",TRUE,"Miguel","Miguel","Angel","Ugueto","Outfielder","/api/v1/people/692568","2002-09-03","La Guaira",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4731",687013,"Single_A",TRUE,"Cooper","Cooper","Steven","Uhl","Catcher","/api/v1/people/687013","1997-10-19","Newport Beach","CA","USA",2020,NA,"Single_A","USA"
"4732",699044,"Single_A",TRUE,"Miguel","Miguel","Daniel","Ullola","Pitcher","/api/v1/people/699044","2002-06-19","Puerto Plata",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4733",684084,"Single_A",TRUE,"Sergio","Sergio","Uriel","Umana","Pitcher","/api/v1/people/684084","2000-05-21","Nandaime",NA,"Nicaragua",NA,NA,"Single_A","Nicaragua"
"4734",686798,"Single_A",TRUE,"Yordys","Yordys",NA,"Valdes","Shortstop","/api/v1/people/686798","2001-08-16","Havana",NA,"Cuba",2019,NA,"Single_A","Cuba"
"4735",677678,"Single_A",TRUE,"Alex","Alex","Anderson","Valdez","Pitcher","/api/v1/people/677678","1999-12-24","San Juan de la Maguana",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4736",678823,"Single_A",TRUE,"Enrique","Enrique","Orlando","Valdez","Shortstop","/api/v1/people/678823","2001-05-15","San Pedro de Macoris",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4737",672662,"Single_A",TRUE,"Joan","Joan",NA,"Valdez","Pitcher","/api/v1/people/672662","1999-03-10","San Pedro de Macoris",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4738",683674,"Single_A",TRUE,"Julian","Julian","Junior","Valdez","Pitcher","/api/v1/people/683674","1998-12-13","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4739",687667,"Single_A",TRUE,"Luis","Luis","Eduardo","Valdez","Shortstop","/api/v1/people/687667","2000-01-22","Sabana Grande de Palenque",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4740",680664,"Single_A",TRUE,"Eduardo","Eduardo","Andres","Valencia","Catcher","/api/v1/people/680664","2000-01-25","Valencia",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4741",682936,"Single_A",TRUE,"Samuel","Samuel",NA,"Valerio","Pitcher","/api/v1/people/682936","2001-10-08","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4742",681854,"Single_A",TRUE,"Connor","Connor","John","Van Scoyoc","Pitcher","/api/v1/people/681854","1999-11-26","Cedar Rapids","IA","USA",2018,NA,"Single_A","USA"
"4743",683061,"Single_A",TRUE,"Alexander","Alexander",NA,"Vargas","Shortstop","/api/v1/people/683061","2001-10-29","Matanzas",NA,"Cuba",NA,NA,"Single_A","Cuba"
"4744",685824,"Single_A",TRUE,"Angel","Angel","David","Vargas","Pitcher","/api/v1/people/685824","2001-12-01","Valencia",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4745",691621,"Single_A",TRUE,"Jheremy","Jheremy","Kike Natanael","Vargas","Shortstop","/api/v1/people/691621","2003-05-10","Maracay",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4746",682855,"Single_A",TRUE,"Luis","Luis",NA,"Vargas","Pitcher","/api/v1/people/682855","2002-05-02","Esperanza",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4747",670877,"Single_A",TRUE,"Braulio","Braulio",NA,"Vasquez","Shortstop","/api/v1/people/670877","1999-04-13","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4748",691938,"Single_A",TRUE,"Willy","Willy",NA,"Vasquez","Second Base","/api/v1/people/691938","2001-09-06","Santo Domingo",NA,"DOM",NA,NA,"Single_A","Dominican Republic"
"4749",677541,"Single_A",TRUE,"Michele","Michele","Antonio","Vassalotti","Pitcher","/api/v1/people/677541","2000-08-02","Valencia",NA,"VEN",NA,NA,"Single_A","Venezuela"
"4750",682804,"Single_A",TRUE,"Eduardo","Eduardo","Alfonso","Vaughan","Outfielder","/api/v1/people/682804","2002-01-12","San Miguelito",NA,"Panama",NA,NA,"Single_A","Panama"
"4751",694187,"Single_A",TRUE,"Daniel","Daniel","Jesus","Vazquez","Shortstop","/api/v1/people/694187","2003-12-15","Villa Mella",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4752",682849,"Single_A",TRUE,"Robin","Robin","Antonio","Vazquez","Pitcher","/api/v1/people/682849","1998-04-15","Sabana Grande de Palenque",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4753",681583,"Single_A",TRUE,"Alexuan","Alexuan","Jamel","Vega","Pitcher","/api/v1/people/681583","1999-06-22","Mayaguez",NA,"Puerto Rico",2018,NA,"Single_A","Puerto Rico"
"4754",672602,"Single_A",TRUE,"Frank","Frank","Alejandro","Veliz","Shortstop","/api/v1/people/672602","1999-09-10","Caracas",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4755",678962,"Single_A",TRUE,"Daniel","Daniel","Andres","Vellojin","Catcher","/api/v1/people/678962","2000-03-15","Cartagena",NA,"Colombia",NA,NA,"Single_A","Colombia"
"4756",684328,"Single_A",TRUE,"Frander","Frander","Rafael","Veras","Pitcher","/api/v1/people/684328","1998-10-08","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4757",691442,"Single_A",TRUE,"Wilfred","Wilfred","Nabel","Veras","Third Base","/api/v1/people/691442","2002-11-15","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4758",694391,"Single_A",TRUE,"Austin","Austin","Jeremy","Vernon","Pitcher","/api/v1/people/694391","1999-02-08","Raleigh","NC","USA",2021,NA,"Single_A","USA"
"4759",666796,"Single_A",TRUE,"Jaison","Jaison","Jose","Vilera","Pitcher","/api/v1/people/666796","1997-06-19","Caracas",NA,"Venezuela",NA,NA,"Single_A","Venezuela"
"4760",682655,"Single_A",TRUE,"Fernando","Fernando",NA,"Villalobos","Catcher","/api/v1/people/682655","2002-06-24","Ensenada","Baja California","Mexico",NA,NA,"Single_A","Mexico"
"4761",684874,"Single_A",TRUE,"Hugo","Hugo","Jesus","Villalobos","Pitcher","/api/v1/people/684874","2001-07-27","Panama City",NA,"Panama",NA,NA,"Single_A","Panama"
"4762",692944,"Single_A",TRUE,"Kevin","Kevin","Ismael","Villavicencio","Shortstop","/api/v1/people/692944","2003-11-24","Guerrero Negro","Baja California Sur","Mexico",NA,NA,"Single_A","Mexico"
"4763",677351,"Single_A",TRUE,"Ian","Ian","Cole","Villers","Pitcher","/api/v1/people/677351","2000-09-01","Walnut Creek","CA","USA",2021,NA,"Single_A","USA"
"4764",691263,"Single_A",TRUE,"Esmerlin","Esmerlin",NA,"Vinicio","Pitcher","/api/v1/people/691263","2003-01-31","Santo Domingo",NA,"Dominican Republic",NA,NA,"Single_A","Dominican Republic"
"4765",680223,"Single_A",TRUE,"Kyle","Kyle","William","Virbitsky","Pitcher","/api/v1/people/680223","1998-10-08","Media","PA","USA",2021,NA,"Single_A","USA"
"4766",672953,"Single_A",TRUE,"Gilberto","Gilberto",NA,"Vizcarra","Catcher","/api/v1/people/672953","1999-03-01","Mexicali","Baja California","Mexico",NA,NA,"Single_A","Mexico"
"4767",691949,"Single_A",TRUE,"Jake","Jacob","Edward","Vogel","Outfielder","/api/v1/people/691949","2001-10-12","Newport Beach","CA","USA",2020,NA,"Single_A","USA"
"4768",680436,"Single_A",TRUE,"Trenton","Trenton","William","Wallace","Pitcher","/api/v1/people/680436","1999-03-31","Rock Island","IL","USA",2021,NA,"Single_A","USA"
